id,entrez_gene_id,hugo_symbol,hgnc_id,id,reference_genome,ensembl_transcript_id,canonical,ensembl_protein_id,reference_sequence_id,description,ensembl_gene_id,gene_id
6118,23399,CTDNEP1,19085,21160,GRCh38,ENST00000574322.6,1,ENSP00000460683.1,NM_001143775.2,,17745,6118
18601,23152,CIC,14214,20664,GRCh38,ENST00000575354.6,1,ENSP00000458663,NM_015125.3,,17343,18601
9339,92002,CCNQ,28434,37535,GRCh38,ENST00000576892.8,1,ENSP00000461135.1,NM_152274.4,,31971,9339
42194,-1029,CDKN2A(p14),1787,1925,GRCh38,ENST00000579755.2,1,ENSP00000462950.1,NM_058195.4,,77432,42194
512,8031,NCOA4,7671,13945,GRCh38,ENST00000581486.6,1,ENSP00000462943.1,NM_001145263.2,,11723,512
28817,9641,IKBKE,14552,16569,GRCh38,ENST00000581977.7,1,ENSP00000464030.1,NM_014002.3,,13962,28817
20352,9212,AURKB,11390,15787,GRCh38,ENST00000585124.6,1,ENSP00000463999.1,NM_004217.3,,13294,20352
11543,5802,PTPRS,9681,10164,GRCh38,ENST00000587303.5,1,ENSP00000467537.1,NM_002850.3,,8573,11543
34373,6929,TCF3,11633,12333,GRCh38,ENST00000588136.7,1,ENSP00000468487.1,NM_001136139.2,,10380,34373
36947,6209,RPS15,10388,10886,GRCh38,ENST00000592588.7,1,ENSP00000467466.3,NM_001018,,9182,36947
36464,7409,VAV1,12657,13191,GRCh38,ENST00000602142.6,1,ENSP00000472929.1,NM_005428.3,,11110,36464
6084,23067,SETD1B,29187,20504,GRCh38,ENST00000604567.6,1,ENSP00000474253.1,XM_005253858.3,,17212,6084
40176,26190,FBXW2,13608,22451,GRCh38,ENST00000608872.6,1,ENSP00000476369.1,NM_012164,,18853,40176
33441,8352,H3C3,4768,14225,GRCh38,ENST00000612966.3,1,ENSP00000484658.2,NM_003531.2,,11973,33441
22532,8332,H2AC16,4730,14187,GRCh38,ENST00000613174.2,1,ENSP00000482538.2,NM_003511.3,,11939,22532
33439,8350,H3C1,4766,14220,GRCh38,ENST00000613854.2,1,ENSP00000480826.2,NM_003529.2,,11969,33439
33444,8355,H3C8,4772,14232,GRCh38,ENST00000614378.2,1,ENSP00000484638.1,NM_003534.2,,11979,33444
19257,1002,CDH4,1763,1862,GRCh38,ENST00000614565.5,1,ENSP00000484928.1,NM_001794,,1576,19257
25439,114569,MAL2,13634,38254,GRCh38,ENST00000614891.5,1,ENSP00000479708.1,,,32603,25439
14016,8294,H4C9,4793,14133,GRCh38,ENST00000615353.2,1,ENSP00000481486.1,NM_003495.3,,11890,14016
17777,8348,H2BC17,4758,14216,GRCh38,ENST00000616182.2,1,ENSP00000477527.2,NM_003527.4,,11965,17777
33443,8354,H3C11,4771,14230,GRCh38,ENST00000616365.2,1,ENSP00000483283.2,NM_003533.2,,11977,33443
33775,6928,HNF1B,11630,12328,GRCh38,ENST00000617811.5,1,ENSP00000480291.1,NM_000458,,10377,33775
34471,9401,RECQL4,9949,16116,GRCh38,ENST00000617875.6,1,ENSP00000482313.2,NM_004260.4,,13576,34471
33904,8968,H3C7,4773,15351,GRCh38,ENST00000618052.2,1,ENSP00000484095.2,NM_021018.2,,12934,33904
16557,6249,CLIP1,10461,10955,GRCh38,ENST00000620786.5,1,ENSP00000479322.1,NM_001247997.2,,9242,16557
33435,8358,H3C2,4776,14239,GRCh38,ENST00000621411.3,1,ENSP00000484841.2,NM_003537.3,,11985,33435
21647,4609,MYC,7553,7916,GRCh38,ENST00000621592.8,1,ENSP00000478887.2,NM_002467.4,,6695,21647
1035,5243,ABCB1,40,9071,GRCh38,ENST00000622132.5,1,ENSP00000478255.1,NM_001348946.2,,7656,1035
35282,7803,PTP4A1,9634,13760,GRCh38,ENST00000626021.3,1,ENSP00000485687.1,NM_003463.4,,11568,35282
1666,6934,TCF7L2,11641,12339,GRCh38,ENST00000627217.3,1,ENSP00000486891.1,NM_001146274.1,,10384,1666
38985,4916,NTRK3,8033,8507,GRCh38,ENST00000629765.3,1,ENSP00000485864.1,,,7179,38985
32309,8353,H3C6,4769,14228,GRCh38,ENST00000634733.1,1,ENSP00000489282.1,NM_003532.2,,11975,32309
33514,57492,ARID1B,18040,30557,GRCh38,ENST00000636930.2,1,ENSP00000490491.2,,,25988,33514
27468,846,CASR,1514,1576,GRCh38,ENST00000639785.2,1,ENSP00000491584.2,NM_000388.4,,1332,27468
4515,6731,SRP72,11303,11937,GRCh38,ENST00000642900.1,1,ENSP00000495128.1,NM_006947,,10055,4515
2012,5579,PRKCB,9395,9738,GRCh38,ENST00000643927.1,1,ENSP00000496129.1,NM_002738.7,,8204,2012
37702,5456,POU3F4,9217,9488,GRCh38,ENST00000644024.2,1,ENSP00000495996.1,NM_000307,,8002,37702
6947,6598,SMARCB1,11103,11653,GRCh38,ENST00000644036.2,1,ENSP00000494049.2,NM_003073.5,,9814,6947
8792,4507,MTAP,7413,7742,GRCh38,ENST00000644715.2,1,ENSP00000494373.1,NM_002451.3,,6538,8792
39050,2247,FGF2,3676,4048,GRCh38,ENST00000644866.2,1,ENSP00000494222.1,NM_001361665.2,,3419,39050
32391,2531,KDSR,4021,4358,GRCh38,ENST00000645214.2,1,ENSP00000494352.1,NM_002035.4,,3679,32391
15513,8216,LZTR1,6742,14063,GRCh38,ENST00000646124.2,1,ENSP00000496779.1,NM_006767.3,,11830,15513
28909,25939,SAMHD1,15925,22091,GRCh38,ENST00000646673.2,1,ENSP00000493536.2,NM_015474.3,,18541,28909
36207,6597,SMARCA4,11100,11651,GRCh38,ENST00000646693.2,1,ENSP00000495368.1,NM_001128849.3,,9812,36207
41135,673,BRAF,1097,1233,GRCh38,ENST00000646891.2,1,ENSP00000493543.1,NM_004333.4,,1047,41135
32955,242,ALOX12B,430,457,GRCh38,ENST00000647874.1,1,ENSP00000497784.1,NM_001139.2,,379,32955
14734,668,FOXL2,1092,1220,GRCh38,ENST00000648323.1,1,ENSP00000497217.1,NM_023067.3,,1037,14734
40042,1493,CTLA4,2505,2745,GRCh38,ENST00000648405.2,1,ENSP00000497102.1,NM_005214.4,,2328,40042
38607,8915,BCL10,989,15290,GRCh38,ENST00000648566.1,1,ENSP00000498104.1,NM_003921.4,,12886,38607
31614,10892,MALT1,6819,19147,GRCh38,ENST00000649217.2,1,ENSP00000497997.1,NM_006785.3,,16072,31614
27588,26040,SETBP1,15573,22254,GRCh38,ENST00000649279.2,1,ENSP00000497406.1,NM_015559.2,,18681,27588
27478,55750,AGK,21869,29083,GRCh38,ENST00000649286.2,1,ENSP00000497280.1,NM_018238.4,,24751,27478
9132,3480,IGF1R,5465,6088,GRCh38,ENST00000650285.1,1,ENSP00000497069.1,NM_000875.3,,5139,9132
11162,2187,FANCB,3583,3932,GRCh38,ENST00000650831.1,1,ENSP00000498215.1,NM_001018113.3,,3321,11162
6166,4615,MYD88,7562,7928,GRCh38,ENST00000650905.2,1,ENSP00000498360.2,,,6703,6166
19985,26585,GREM1,2001,22770,GRCh38,ENST00000651154.1,1,ENSP00000498748.1,NM_013372.7,,19131,19985
32149,80169,CTC1,26169,33894,GRCh38,ENST00000651323.1,1,ENSP00000498499.1,NM_025099.6,,28842,32149
38778,4851,NOTCH1,7881,8381,GRCh38,ENST00000651671.1,1,ENSP00000498587.1,NM_017617.5,,7073,38778
23464,355,FAS,11920,674,GRCh38,ENST00000652046.1,1,ENSP00000498466.1,NM_000043.6,,561,23464
34094,2073,ERCC5,3437,3743,GRCh38,ENST00000652225.2,1,ENSP00000498881.2,NM_000123.4,,3171,34094
40807,7913,DEK,2768,13845,GRCh38,ENST00000652689.1,1,ENSP00000498653.1,NM_003472.4,,11635,40807
7004,55500,ETNK1,24649,28664,GRCh38,ENST00000671733.1,1,ENSP00000500633.1,NM_018638.4,,24391,7004
4833,2909,ARHGAP35,4591,5099,GRCh38,ENST00000672722.1,1,ENSP00000500409.1,NM_004491.5,,4280,4833
14303,2177,FANCD2,3585,3908,GRCh38,ENST00000675286.1,1,ENSP00000502379.1,NM_001018115.1,,3305,14303
41651,22858,CILK1,21219,20113,GRCh38,ENST00000676107.1,1,ENSP00000501692.1,NM_014920.5,,16891,41651
20034,4301,AFDN,7137,7559,GRCh38,ENST00000683244.1,1,ENSP00000507324.1,NM_001386888.1,,6385,20034
35819,283149,BCL9L,23688,45802,GRCh38,ENST00000683865.1,1,ENSP00000507778.1,NM_001378213.1,,39272,35819
8662,1390,CREM,2352,2544,GRCh38,ENST00000685392.1,1,ENSP00000509489.1,NM_183011.2,,2157,8662
22786,4595,MUTYH,7527,84606,GRCh38,ENST00000710952.2,1,ENSP00000518552.2,NM_001128425.2,NULL,6669,22786
